product_id,avg_price,purchase_count
71c89e9d8fa274b017279aa322cd0e19,44.900000,4
df3655ac9aa8c6cbfa63bdd8d3b09c50,37.990000,7
059344baebbeaa42fa9f2bbe11b1583e,29.990000,3
d9bdf643d95cb89844c0da1a0df1d16e,121.005556,18
7614c62b86a81021243e438cfde78ccc,502.634000,15
01c666c82f414c762ad21bffa56e8b49,94.900000,1
c2ece64199af7a53793ed9612a89a8cd,83.080000,35
cc47c0863559499f01b4cad750929d10,199.990000,3
a6f449f6257f26e556013151cee46b4b,99.900000,1
2d9ff06c8870a518f5f6909774e140fb,78.000000,2
97c58626cc3e15d514d2095f69650220,155.000000,2
d54c5b81fc2b38707588dd4eddc7c594,262.740000,5
9eae06d51aaa383b2bed5547a19d581c,53.980000,4
d41dc2f2979f52d75d78714b378d4068,8.996667,9
880be32f4db1d9f6e2bec38fb6ac23ab,43.973939,99
ae27a5524edb2c8dc4656c670f458fb7,49.385714,7
bd7cab8de4d7943286634023cc06f8ff,230.769231,13
c8e7c2ef329fcda4a233e7e2f8bb8b7d,39.900000,1
54e5063e43f27f747d592eb24e913150,76.000000,2
08279c494018541f71443c07d77560f8,159.000000,1
2b939dc9b176d7fa21594d588815d4a4,95.020000,15
87b08e712cc4c9fe70984c5a24b29e2f,63.900000,1
e1bf2f209fd2b08e1af3ed71732d9008,168.885000,10
1f9799a175f50c9fa725984775cac5c5,59.900000,2
13944d17b257432717fd260e69853140,59.900000,6
84904413b82eee333a3f79137e8d197e,232.750000,2
0f2fd0a589cb7849c1dbedbd4109c2f8,50.800000,3
8a6187b2665118d5095f99a25fd7ba7a,87.000000,2
ec02a5d380128f7a188e9ce8f3ddd832,131.823077,13
71a5f1c2a5fd9889ef26b5ac22aec9c6,22.122222,27
4c1bbc12438daec98a77243c2bf7a3ba,140.832105,19
3a264b078bf20e98f315ff65c23fa263,368.323333,6
38fa750a3a3b3204f169c86a3284d387,40.981818,11
99e71b776debf2f01a69dce207e3e4f8,69.000000,4
62984ea1bba7fcea1f5b57084d3bf885,180.450000,4
a4d286543a67e29c930c99cbd7a55a8f,104.450000,2
452f66a0f164cac57802e2cea93188ac,45.400000,2
fadc89c2a60ff96b18827644074dfd70,76.217000,10
db886bd83f6a076a2caeb7fd02722c35,220.000000,1
41402af2a88247152583bb812ba235dd,277.000000,1
3fbc0ef745950c7932d5f2a446189725,65.750000,150
500870614ddcf5bd84f7d26861026c8a,17.789375,32
656e0eca68dcecf6a31b8ececfabe3e8,88.493617,141
4bc3ab2ff016887e619e587a993af3bf,229.000000,2
53b36df67ebb7c41585e8d54d6772e08,116.666935,323
3f14d740544f37ece8a9e7bc8349797e,84.956374,91
8b5632d7a4f86bd2f1331355305427e6,166.500000,8
5e21d5cab5d33e770d8150a4ee6117db,49.000000,12
d0fb1e667e989933a80444f93da833c0,37.900000,1
01cf56cd6138b926a4802d16fc304149,178.610000,6
9545d45c37449ccbc376de3a04c66e71,126.390566,53
86a11a09edde2267675505fc4d56d9b0,94.900000,2
19f0917ba5781b978298ffcd9ae225c1,97.990000,4
ff6caf9340512b8bf6d2a2a6df032cfa,7.790000,3
9df0e8a7eef2a38b74e6d5c0e224b11f,178.490000,2
a9c404971d1a5b1cbc2e4070e02731fd,7.600000,1
389d119b48cf3043d311335e499d9c6b,54.695383,392
c589625c8ccc7bfd2e8f1fb041e24c4a,110.320000,16
8c5876b1c7768217964f353bc7e64393,49.061017,59
cd71c76f5ab15f51f24fb214fc42d8ab,159.900000,1
28a652ff04e43c1bc57937a9f8770f9b,111.652174,23
0c753fe6a58dfa7a27bda5de76e779c3,21.500000,1
5a848e4ab52fd5445cdc07aab1c40e48,122.990000,197
68c923fddf7f83316b53252eaf830724,70.365000,16
601a360bd2a916ecef0e88de72a6531a,127.393361,119
0c4a0f8ab44f9acd2d04e7024f9ba362,33.890000,4
d1c427060a0f73f6b889a5c7c61f2ac4,137.651633,343
41eee23c25f7a574dfaf8d5c151dbb12,20.300000,1
8695c431b31927efef5343e675f279e7,179.900000,6
d9c01b484ada6a360c2715a08fdf1568,109.900000,1
bd6e8cf9fe4122c385da2bcb9f979d5d,61.700000,10
2948658cb6abc82847412be7201bfc4c,114.084507,71
7e6c4a0bf900e259f50ba63331fd2785,70.000000,18
381169576b9f3c083a1c3261da161a3b,46.860000,8
7e97894cc00196a56d6ec315c68b2353,98.991667,12
fb7a100ec8c7b34f60cec22b1a9a10e0,49.990000,36
4c3ae5db49258df0784827bdacf3b396,22.851429,7
03bb24d19ea7449ce170e0888d830707,152.766667,3
f9259c9e7c0f12c70f7a81409680a5ff,72.618400,25
32a8448d1612773bcfd0c5a8dd235e4e,39.900000,1
3d514fecadf6cef40a2a32a3c20cd1c8,159.900000,1
f819f0c84a64f02d3a5606ca95edd272,644.988444,45
fa11ecd35f999783e96ac500532d9d45,189.900000,1
7d187801885842645486f00fb166f378,14.900000,3
205604b962ebdae1c924e0d14e6e8ac1,43.900000,3
2fb0efd1f61f186ffdda9e8ec70f27f2,139.000000,3
02ed3b595447e948efc3eac897e4df0e,40.350000,10
2f763ba79d9cd987b2034aac7ceffe06,469.000000,1
71bdf1a4d18c3cd68f108547f0b4cd1c,59.000000,1
525f8fbde09c9bf777025c3141fbbc6e,35.900000,5
735413ccfa564132a231aad945ef85ad,96.990000,1
e53e557d5a159f5aa2c5e995dfdf244b,84.367486,183
b20004b530789d5db586f589da0ef3e3,229.990000,1
e10758160da97891c2fdcbc35f0f031d,56.000000,2
83d199d296c44101c8c3b5c9c0cce9ea,72.342941,17
1ec486885049bbb9b79351d150ed18c4,49.900000,40
85d619318aa201aca57171aabeed0048,14.000000,4
02475368dfb38934fe55f574024fe1d7,29.000000,12
08574b074924071f4e201e151b152b4e,95.215044,113
8474d936fee23f0c45620cc2022871cc,549.000000,2
aacfae7cd4bac4849766f640abf2db8a,39.850000,1
31a2f42a87890f87d77daebdfabc182e,146.457143,42
00ffe57f0110d73fd84d162252b2c784,179.980000,1
0f80705139ce16ea35bb489987399b55,219.990000,1
526f833e1eb0a32ad9351145a761b9ab,129.000000,3
bfc0d01be79d9038c7720f983bf954e0,135.437500,16
85b8a24337b4e2571f8fee38f4253a06,37.000000,1
f9d774a1820f792952eea079a40a7c6b,154.000000,1
722f84416177a451c3be217ef8ffa082,253.520000,1
19421075ae0b585f2dc13ff149e2119d,47.255932,59
0ec7b6a863e219792bc4d50d3a62a839,152.042857,14
ce130b350f529a1d6288f927da7404ea,64.900000,4
15c30c08ae39469fbf52befff9569adb,185.996667,3
779559842fc122d55edbd03153f35e81,27.400000,8
e819fddd6622f30e872bfc89471c1408,39.000000,3
2083a6feb4bbb31f6abc92fc24e468c0,6.923077,26
e1c0a39b7f806727ea5121c60035ed3c,269.000000,1
1d417ca09479182e9fdf13a1c77c309f,99.900000,1
7340a3839a1de1e99d149b8cf052a2ec,69.772727,44
a963ea4d494221de09b70f1b4a70edbd,89.900000,5
e40fa115d27ea4a80bf2136d5f0cfcd7,159.666667,3
22d65c4f3ab25834df12163a3403da32,57.990000,1
62c89abe1afe3a23c17765d462718a4c,244.812500,16
57f2bc497c1a3ebe41ba7a06d78ed159,54.973684,38
eb8dbe7d2dd22ab3547925e49a78feb3,133.000000,2
a8115d34a4b7b74388da609692162c37,32.900000,24
5b3aa845bba5aa7ba1216e36ae882cfa,14.896154,13
016711f78a6a87696645db0a6a834826,100.194737,19
f71a7c95a86564873cd996896b2976f6,90.000000,10
52a8061c8e8e8cea30b41344aac26431,43.490000,1
77fdeb8d4f7502f75b6779205f30a875,118.828889,9
efec0b0b076ce3f164b80145743ebc02,9.990000,3
d5f1f35337b832cc42168c69511e311d,28.500000,1
7583d9a579408cb84bbc7b0e4548ec18,204.971429,7
fa28f114992077c601cdb9810c5108a4,135.900000,1
23f91e3d76be3938bfad0ff292392502,249.000000,1
f23c48d81cd6a0c87f5c3b14aac68371,49.990000,1
bf06a69bb27c58156391de458700f3e7,38.000000,3
cbecf0dca7a42c56c9ad9e20c74af1fd,84.990000,2
a50acd33ba7a8da8e9db65094fa990a4,117.300000,84
4dcb49b9ca7e48d2f108d40caa77caa2,96.500000,6
9bb2d066e4b33b624cbdfec7d50b3dcb,97.840000,15
0ea04fc101523a27bb53845d14d7d809,18.250000,4
d64e758afad411049a45e42c9a259241,11.530000,1
b596e2d70dd2f5fb5ff9ee2a1c803e5b,257.490000,14
464383c22e65860826cf78650fe0f4e4,89.990000,1
e8c6039a25765995ac7c1ec2cbef5765,23.900000,15
55782cb82e0efe052da0a3da237da3b2,177.003448,29
ee3e94e918d05a5da04a4cb547e91dcc,133.910000,3
eaa26a34984cbfedc19b1e45f09f3c9a,92.709091,11
dfbbf137ccb6af48e66d186a33118579,62.000000,2
b6397895a17ce86decd60b898b459796,158.000000,1
636598095d69a5718e67d2c9a3c7dde6,313.250000,4
36826c711e5778c8d88a7311cc29c446,129.000000,3
568ba441f7f464dc73d23a91cf8ca671,143.540000,3
06edb72f1e0c64b14c5b79353f7abea3,40.781608,143
f3b8bfa5b86249e75e5c0632acc0e82e,49.900000,2
595fac2a385ac33a80bd5114aec74eb8,119.216038,106
35557c68a22ecebcf066e25ca2ddc144,16.900000,16
1629b469d01aadb4f92644039ad17d5c,29.990000,10
519f3a4ea67cdce4923fbc76badd6bd2,30.990000,2
617186c3d97ea56c9c683a8a3974e8c1,83.411053,95
f7a17d2c51d9df89a4f1711c4ac17f33,52.026984,63
ecab3fa721d1b06c225f23c30f02eb5e,139.490000,5
fca62108387e25005784da2f551466a1,249.900000,19
4834f24983a4f056e5ae64265f723aaf,24.890000,1
ee0c1cf2fbeae95205b4aa506f1469f0,51.664157,89
786248c98cab9ad5cccdb751909da1af,15.990000,3
0aabfb375647d9738ad0f7b4ea3653b1,24.061268,142
f8b624d4e475bb8d1bddf1b65c6a64f6,179.000000,42
64d67d69ec57113ff99bbaab62ac1c53,37.900000,2
56cdfe67fbda57c1dcc752f5f361f981,95.892000,10
33bd5538a16d23f0a39da1c9bfd20980,177.900000,1
6536314c94d43b787fc1c622941da14b,32.990000,5
aca2eb7d00ea1a7b8ebd4e68314663af,71.364137,527
24a014458ccc6e989b4fcef5fa71da58,109.900000,6
76d75f398634bf194ba99d7297e7d1fa,52.990000,2
e9f2586707fb45ea0f9997c54f585842,110.900000,1
fcf64c72035fc6f17660bae96c933ffb,35.900000,1
c6336fa91fbd87c359e44f5dca5a90ed,43.736170,94
634256dbcd184b3757ffd7632c9fe52a,25.463750,72
224037b21bfa8621e39c265513ee6594,579.000000,2
78efe838c04bbc568be034082200ac20,95.506931,101
8323a7adeb57da21acea7e83563bed90,39.375000,8
aba86c093ccdbac75b09111d57e50004,119.635088,57
5403528d987ad26e8d7cb25940411987,48.896552,29
66f09a6de4f2ef63aaf5349b60a0e0c0,27.900000,1
1e1a186a03f0d98268516827690d4fd2,68.600000,10
eb883e95b710f252cb15d0fb41d8bbe9,105.000000,5
7e8067e7e5ce7aec0e2cb7c1a456d112,25.790000,2
e0d64dcfaa3b6db5c54ca298ae101d05,163.849588,194
3552627a68384dc559f0fd4cce173269,196.566667,6
72d6074ef5c81ec3102b3f2a052c5f49,139.650000,4
d9a5a5120d4d357871acd5408cb10e18,59.900000,1
0e40b1ed4cfd3da1962ec91913e54ba8,13.650000,15
e5bd04e8e3cb77f1a49404d588d3e528,31.900000,10
ba05e2861971098fc7ecd8162c23452a,33.990000,1
87ea2f45559e10519513a20b24147316,158.900000,7
5b4b8595bd33017cf3c87c8ab09c2e42,47.400000,2
121b9686b9929855d823981fc655a6fe,55.081818,11
c075b8e131353552218860f1c421e4ef,56.935714,28
e7cc48a9daff5436f63d3aad9426f28b,174.365591,93
cb3ad2d2499eebaa7ccb4fd1e7db9bc7,69.900000,1
437c05a395e9e47f9762e677a7068ce7,50.051032,155
5d90b82ad1fdff812987fa28158b7984,40.900000,10
4a25d757ff72fad7534f478c90be77e6,14.582273,22
69455f41626a745aea9ee9164cb9eafd,162.255610,41
2b4609f8948be18874494203496bc318,87.373923,260
33fac76e7f17367dedaef7954bbb33b4,86.650000,20
6c90c0f6c2d89eb816b9e205b9d6a36a,165.500000,2
b7d94dc0640c7025dc8e3b46b52d8239,174.319000,10
d143bf43abb18593fa8ed20cc990ae84,165.500000,1
55939df5d8d2b853fbc532bf8a00dc32,165.500000,1
1427b126f61597524866770b05d4eed2,98.000000,14
e70f7c188cd2c0f01a1f6b35411cc481,78.000000,7
cfbc837967ca671ee87f5243f2a1024d,21.800000,1
20566af10fda4783935b8cef249fa4c3,118.900000,2
cdc9d87e17ccf98f35634e6c3b77073e,119.800000,5
216bb0e0cd43ffd832e0973d35e0377e,45.432432,37
7289a8d65ae2c86dfdee27f8af257a3d,449.000000,1
7933eeb8cf79ae899bfac71c0edb076d,139.850000,2
b944aabf1fc45c01599ee96c7f4d533e,17.300000,15
c4cf7c2e1f190d51517eba7e8211c8e6,29.900000,1
6131240aedf34224270cd6f07e8229e4,37.775000,8
e62d582ddb7630168d7227ca1f9edbd2,59.000000,2
f196248e8b5d060cca414a664ea9a76f,199.000000,9
adf591c625cb265c12bc6749d3a2f757,31.580000,10
8e7a3ee016b12c87b5e3e7e717620758,120.909091,11
ace05b62c79dffc86cd12b281dc05b93,24.990000,2
c072e7b87c8413341505d50d8234fbc2,79.000000,3
5d66715cc928aadd0074f61332698593,19.771094,64
81e11b02560e506662f5d75a88b94fa5,158.000000,1
4b2653088591de362e6ba85b4a474c75,1050.610000,1
ef8856db4e302ad33dc4d91e40f7593c,106.364000,15
958cd4fc82ce0223c757f47bc9d67e23,362.450000,3
2ffb8b836bb62d53a77a69a67814fffa,44.550000,10
1a0d662b65b5ef08796501b064c853af,14.990000,4
a3f986f6c4400aa6545d224be435f812,125.900000,2
cebff45f1d1558430be0e07ac0df6a68,98.900000,20
79e42c4fa2bde6e0c828d23c4fb7df35,67.566667,6
101a896b1137f70a7bbb2b9fac61458d,297.765556,9
8c81af91a9b96d073ccaf0d3402ec5b2,59.900000,1
fec85e6c0eab9b4bcddf9ccd917c80bc,29.990000,1
c35498fbb4358837ae16850f50c3fd22,73.454545,11
1809be4f054d8243278d6c83207696ee,56.000000,1
a60613d36f37a7b27d3344f40f6a7945,168.888889,9
702a14f9c5a93130c3346c4de901d864,57.950000,1
23227b07fc69250d2fa4be6602011aea,64.900000,8
44fc450365728c413fefc547592626be,852.533333,15
5fb8e63ae576fbfbd243c50c5ce74050,20.990000,1
f471a2281d25a1dbf3193dd5e969aa0f,19.450000,1
71a7800a633691de8ecdd17463335e2e,66.536364,22
616042729c11849827291496b18e9ec5,58.584211,19
eb2d12bc991561d4ca5deff0e60854e4,123.925000,4
fb8e60e1a3c247d3a2e17f6986e71a40,189.900000,9
7814c273ab16783d73a9863ebfa8b141,238.258065,62
a0450529bd974ebeaf93b1731184396a,93.233333,3
a35a9f46dcee0a67c8c7ad8493eb4135,27.909600,50
6cdd53843498f92890544667809f1595,350.834615,156
4fe644d766c7566dbc46fb851363cb3b,100.969346,107
c5b72065154ec27c2d1ed8a654c3348f,190.040000,30
4f3b83b83f7fb280fca4f90ba502f50e,99.500000,1
4cb6e86e1328e77e20b5f90771683cbe,104.000000,17
2e1963427978dab49b4bcb0a07b109cc,79.000000,3
8ec7eb9f181b55edfe7d45092c37a3ef,62.704286,7
c4989935ece6a2e0c0c148ede45f640e,419.900000,6
11a0fdc4251f15bb96dbfff7ef5475eb,299.000000,5
b5adf7b72a7eb667aafd446581c35f3f,223.220000,9
183c95ad186f48c320bbac4643829d3f,49.900000,16
abc3432ff825d8e524db1d4eac6d2099,39.984194,31
76d1a1a9d21ab677a61c3ae34b1b352f,178.520000,32
9dae52e79d63184a0b32da87c5aabecf,132.900000,1
65e3848513c9ab70bf542e5d694cf072,36.850000,5
a9516a079e37a9c9c36b9b78b10169e8,119.362881,59
fb78b116998a9911245664c7823e1a95,94.990000,1
9ecadb84c81da840dbf3564378b586e9,36.164433,97
f2b67cf6ef88cbc9c2f3e482f558b318,96.566667,3
7c6ff274f0411bde88f5df8db5f64693,173.000000,4
fbb1cfc2810efabf3235eccf4530f4ae,44.900000,2
2bd9b51a9ab079e095aca987845d3266,77.160000,25
53759a2ecddad2bb87a079a1f1519f73,54.657373,373
d6bbda35f0b8505c2f824f1d90295855,55.644667,15
013ee64977aaa6b2b25475095162e0e9,69.990000,15
677d8ace413e0060fa8686cde56eaf10,244.300000,9
2fd91ba79b5f4f8342b67bd79cb54b3f,39.978000,15
35afc973633aaeb6b877ff57b2793310,87.787212,165
7d88f23682af2fc7db5484b6e41f8993,38.400000,1
b18fa799c2e098abdceb194c359938f6,69.000000,1
2a2d22ae30e026f1893083c8405ca522,142.150000,70
ec2d43cc59763ec91694573b31f1c29a,45.891374,131
69c5919a1b057b3d3d8b58f3b9b4b89d,71.000000,2
d6dc2dcbb3ef25e47ef82f3c013ab820,227.100000,7
817e1c2d22418c36386406ccacfa53e8,163.687500,32
b69eb25e3a4def8e9cddee18712e0c5e,200.666667,18
b532349fe46b38fbc7bb3914c1bdae07,36.462189,169
4e64dbe0b03dc0aba80f28b0b922c6b6,49.900000,2
583f158587cdecda3e8bdea694021e39,45.333333,45
9b08a09bf2fd9731cfca8cb3db24457c,39.970000,3
9fb9a39f2e393018aaeb432394aff48f,149.000000,7
01ff1ff8aa5dec93e9938b989393a4ca,52.914286,7
b74cc46deca5ba8f6a2226df8041a0b7,146.900000,1
e583bb5fa3cb1e876a6ea48f21dfef34,22.500000,2
5d422bd54b54307ff7a5e770f40946e4,11.900000,3
eb551aa4ed7eb5e2839d5b7d2896bece,19.490000,4
8afee64dc809d5e833ae113a81774ddc,7.900000,2
940d38f0ef286bd93612fcdc91dd38ed,85.140000,9
54d9ac713e253fa1fae9c8003b011c2a,32.074561,114
a157e6178c6f7a8355999fa9cb3d136e,18.250000,1
cd4b1bc1c7c94fdcd94b2a7a87eeb050,135.333333,3
1491a8ff192d4b5c369b0eaa2fe33ee5,203.587600,25
bb1fe952bdc16ef8974d4ca11aec19b7,154.900000,1
b22658be72921a967a7d592dfc61e54e,299.000000,1
2c3210fa1dfe1fdf8b8e3254287c9e4c,126.990000,1
96f608a5fe010cb34dc25baee3274444,49.890000,1
93a99b40878c0d888fa4f44459fcac05,8.000000,1
810e2944bca9850b934e1570ba372e7d,78.000000,34
447934cd014b033280977350b730d892,229.990000,1
475af23239b1120761482ea242b1a271,94.400000,2
81825b8f118d301ef4933de64545b307,165.000000,7
873ecb2fd02d35f52e5820550e538e72,199.000000,2
b5e13c9a353102f79c6206ff5cb61a50,85.834066,91
315affd5901833621c947264eb9f2588,136.415000,2
0bdb7583b74c0323d413497fab3f2a3c,27.990000,1
6ff1fc9209c7854704a4f75c9fac41b4,25.833333,6
0f0c4960b05d6145bbb4b348423503ef,43.000000,9
a9028257171c93a8d948ff95a0082b0d,27.485714,7
ff5d87897ed26d564711df324b98ebee,274.900000,6
9f14f401fce2d9ddd450e7ce60cb7f5f,11.702000,5
d04bbac48960ecb7ea311b00ca6e1cb7,104.707317,41
20c26b058070cf8c6bbb8c8943eea98c,59.900000,1
fea7f0c147905a41ca324c0e3234a4c7,110.000000,7
24e8c79f39c68fbdbd57a5813ae72b94,73.966667,3
8d7ab3701456fdbfe2526636ce15327a,39.900000,1
3fe46d73f7527ad59e36c21c3e783041,249.000000,1
79c0ace2ccf0da036e787875a49151a4,383.058824,17
9f69acd4da62618a3f6365b732d00ccd,33.900000,2
d67212d63e76d57ee86cec463681f842,208.100000,1
ea11e700a343582ad56e4c70e966cb36,593.360000,1
c31539851232e3accbf0ef4c571f97f2,52.500000,2
cdb8d3c880b6639a70764c6734e6bb69,66.000000,1
a6cef514bc1c722ff447863e87e4d77d,127.480000,1
19c91ef95d509ea33eda93495c4d3481,121.086154,156
e8ca1ff2d0a28edb5be8bfbf2964dc3a,48.311111,9
3cb39171fd36c50097f2dedbbe0dfe6e,29.624884,43
b8a0d73b2a06e7910d9864dccdb0cda2,63.135294,34
9351b1e4334769dc0abe871ee3c7abc3,67.633333,6
dbd55362ec13c706503b1c71a5068a1a,102.000000,8
6a8631b72a2f8729b91514db87e771c0,26.641935,62
dc2410804cf782c5d87dbcd201b74e9b,166.727273,11
766a6a4c51c63991e78e192d802787a9,389.000000,1
ca815d1a82897d9d4503e2e367931d03,119.990000,1
2c2491f31fe7320124ccf2f3404354a6,27.990000,5
c1617123e66d2491ca93ceadfd36203e,52.847143,21
f5cb4f19ca215fb34aef190918d45f46,87.340909,11
ca7966fa77959536468be3c6ce1f19e1,899.000000,1
913eefa4eb54c8a9bcb9871dfd94a0ca,120.000000,9
3cc842aabeddd8ef0d633a10ef8a51aa,279.990000,1
dea3de7c4e7aa375d564fa2ddb7099b7,59.000000,1
4cb33e9787e8a38b82bd68e70f5f4700,234.390000,3
b67a7d0ef75f52b4b76368927a3037f9,249.480000,1
d33a74e1b6cfc152b6b3f43324d54987,14.990000,9
8d1224321dc883703df71dcb5be296b3,109.730000,1
b60856ce32d90658dbf99b9485327c25,9.000000,26
6eda94acf0ad08a1bb12f10aef74767d,239.000000,5
98f34b46fd3c8edec3b0e453e0095e77,13.990000,1
242ec3ff603c92ddc1e59d83b9e40a2d,26.663333,6
9cd17b1cc8db0de6b175f213e9054c01,189.990000,4
aa8d88eb4b9cb38894e33fa624c4287f,54.909091,33
caa1675deee5711b3aff1e4f5946266f,59.430000,6
eb3569b5cae58e2c6f616f86d3fcd507,99.900000,1
176faef125e3675b4eeaa6083ada61e1,24.656667,3
10dae91e0aba95747e90280edeffe883,25.990000,3
629e019a6f298a83aeecc7877964f935,111.454054,74
b0961721fd839e9982420e807758a2a6,57.745669,127
0bcc3eeca39e1064258aa1e932269894,54.094783,115
87cc2aef12eddf0b170234138b0946e0,185.810000,18
d5bbfcd27daa6365834ed9d16195d64e,501.900000,1
93c902b021a9e594f658ab1b0351602a,100.181690,71
09fbb9fc5bffc1ce6dc2f66289dfcb05,76.000000,1
cd59f488cef311feb633141ad1e8563d,15.320000,6
07c055536ebf10dfbb6c6db6dbfc36e5,45.900000,30
741a31499a578979be85db7f80139e62,45.900000,18
8338cef8355d238f43711dcb9c0657b2,45.900000,22
422879e10f46682990de24d770e7f83d,54.911612,484
0ce1e35bdc6af7e582e7ef9363e29b5b,17.323333,9
aede48631330269f65a8d680de491657,89.311765,17
5637032095493f280eae8d9da00da6f1,49.990000,8
e3a23a99f074226ad690393a840c3244,54.997500,4
0c7ec2b24166d57ac38a9db523711782,78.100000,4
5c699beec1e114bd15b35cf8d01ec6b5,81.900000,1
a04f52ded97b5530e8783e3c002b90f0,79.900000,13
8c0bd0d6526379599b74a3a006d4c124,27.990000,1
a9e9edb1bcac585bfbfa381ce40e5d99,1820.000000,1
5a6e53c3b4e8684b13388d6aa4afdf12,16.305068,73
a4800b5d0f4850922208a6cefcffed51,255.946667,3
c4baedd846ed09b85f78a781b522f126,100.597517,149
e9eebb8e8ba0fadb9020f8ba1c003b48,377.900000,10
42a2bd596fda1baef5719cb74f73030c,91.804762,21
283dc451ad3918badb976d56ff887289,91.112121,33
cdd68c0ef3e507db79631336cf9ec285,68.500000,4
fc13bac52be6640d9a77f54894e2c0e6,29.031250,16
d04857e7b4b708ee8b8b9921163edba3,70.585238,84
11875b30b49585209e608f40e8082e65,65.603030,66
3354a4e684f5e7199f9407db70ccd92b,90.406667,72
5c6a3e484e7aebf406c2045718dea406,97.596667,15
017692475c1c954ff597feda05131d73,14.101923,26
1716ea399ed8ee62ba811e6f55180f45,3.490000,3
81a3d1dc085d3226530f23cd4af5030b,32.293333,6
a93ad122024312ca432da7f7b32474b4,66.000000,2
306b0c58328826c0564cbc520787d508,89.000000,7
9ab817d90bc61ed772ffea01b4cdcdb6,155.666667,6
e2c3ed9aaddfd2312a6a5fe9b3ddadd3,99.190000,25
f2af004352a06a99dca765596240cbc3,34.895238,21
4f2c53c9a1a7a00a247b351c1fdbed13,21.990000,9
8317b177579dd27ff068b83205e2169b,180.742609,46
bcac2cdcd851929a5caa3e1508d5abc9,109.900000,3
f2bcc887769f563eb4f126389e64715a,63.566667,3
2d4d78eecba060a7127c5f6a21cdb0c7,128.698889,9
54d7ad85b648d3cb2b7069ed446d7f35,156.390870,23
29427de7f8a9ee983d9dbc51cec569b4,99.254124,97
6782d593f63105318f46bbf7633279bf,27.900000,6
d7cdea99e6f50310c242d02f16f1f63c,512.150000,6
