order_id,customer_id,order_value
0e782c3705510e717d28907746cbda82,3a897024068ed42a183de61d5727d866,37.38
0e7ad202878ea453373e3ef15835ea33,8422c35d03577f94c15a4eed5504e09b,55.69
0ec76bccb5366815ac1be29b90db03c7,376085f5d0619f4cc1ea6cc1eb6663d6,196.01
0ef89e47a5078a9e54a080d5fa8c9109,4b4be2256ef77aecee551a7a665a7108,102.17
0f02ea56e4c9e7d30adb19a0c3e07b02,010099752e4ca60e61c8a4a669ea9fe5,86.02
0f6a5e91a0432f84b83844d7b001d765,fe659882d754bfbce85819a43c666004,117.94
0f8532e6a9c1e86b215fda5c13f37fad,48c83ab1910a8d95f8702dde180d658b,783.12
0f93b20928bc59f8571a39b03ed0c1bb,027efc2251512b9150aceb9a5e5b7f53,77.57
0f9dc92df0635605588c51ec2e4c58a0,4f31c34bf33334525417bab91b4794da,133.35
0fc34e566d3273325c404c113f4a8b2a,ae9cc596d22235c547acce001f90fc33,205.07
0fe8aad910ff05e73b0ddb0a89e61b21,100a8d4dd80b65dc63ffb17fdd39ba28,57.37
100ed138d169a3f969afa5449750db73,668e11820ada44a1b6cbf090995bee1f,131.27
103355b1bc5b63508c20e2b7eeb58961,f3d40ccfde2d918c886b7f2633a33d74,139.81
103555765443ee9231d96d107b9f19ae,c9d5ad5e1bac861b42f3fe9af8c1448b,42.68
105c228ee2f7c9c2a32d22cd2f8c8e69,e62a5e94613727832702b23913c1d649,294.66
10918fe4d665fda80034712895c2b92f,e05a24d2c1d2cd3ae0482ecc1b4d069f,76.18
10c320f977c6a18f91b2d14be13128c6,b673f0597cb0c4d12778f731045f361a,132.26
1107e64e1795b6cf551a7044612e8bd8,698e55af1f6f37f7f304a74eb93b85b0,161.84
11210d2ba14b85282d66a4c956724533,51293a462a75bbaa62b024a7da9e068a,151.12
112f6cd3047e7f158607233e26206398,f9ed63010ec897e6fb2c5ce868195a18,119.89
1131444207572a61609f9be4f5308af3,1c9e4589fd7fa6552ce6e19f4e9f1746,210.92
1133f2dfc033ba92bf6c470b20f6f332,e583c743a5c26e0870b08e4e6efeac7f,53.22
114b8cdf01e21ff5631995283f233d67,cb19b8f038fca823ee236d2b4cb2c4c1,36.78
114e12eca60507f3e3153182f258684d,a7b3bd7ba727dae2bc4a68b78b7a7c64,161.24
116f0b09343b49556bbad5f35bee0cdf,3187789bec990987628d7a9beb4dd6ac,43.09
117ce86d1ddbcdf65da3ff7fe763ed09,a6f0724c88ff8742ef397186be22c75f,142.01
118045506e1c1dda060171af43fe11b4,638c6674418fc58283a73c078bcb076f,360.40
11921adcbd013757ba6f287c03929bb4,2ac7740a46d83856d2c51372f27c1d03,82.23
11bd7edbef6a822b220f48085472871b,95a66a1b875e06e6490b4ad49d7ef34b,81.72
12764e11143d316ea2257118daa2e3bc,3b06aeea8f6124ae0e66e6fd1fc97ade,27.29
12c35cf2a5171b0fb8e19d60abcb9353,96d3fe655ac136a3575eec6f7bd4d698,153.50
1342ab50383d7471a3bfd75ca93d38d6,a31f3b93bfe2d5bd18745603e3e537c5,67.17
136cce7faa42fdb2cefd53fdc79a6098,ed0271e0b7da060a393796590e7b737a,65.95
1370fae9b19ee5e01a2d609eb18b7c8a,22eb8142d6313bab19fa6c657170ae6b,145.50
138849fd84dff2fb4ca70a0a34c4aa1c,9b18f3fc296990b97854e351334a32f6,52.84
13bad9a229ea7c04888ada5c6c971c28,7b889aa673094a3d02825ce67ee7b54b,33.56
141ad0192cfa16174e4fd0a1a7e7ba4a,00eb2bf26ade27447b6532561c6a402d,104.08
142ac5357e541e5881d26fc5eb5f3754,660c817af06c2d842014a12d5871c1f9,311.81
1431ee47e31c27528b8ae56b66689afc,5e43c982ccb91984104e2aaaa062e652,31.17
1446390485bfa8ea593dbd273d725218,60ed0bdf61ebb2ee39c9b7fa7dbb9ee6,102.64
14676aebeb151a1fa4f20e8fc3544621,e8515276707fdd0900308f2cbde32131,110.42
14986dd5b5dc6b4203bda6666311e4d0,93f0c8eaf1b7a1c951d234d56b232e35,169.30
14bec9a20933b219426d500ca2581dc4,b6e2d2a4ace19ed16fa851d6c9677487,89.82
14d5fd67132f83c0c8a9e241e4a7d4dd,f59c3b73fe7833bf53a1be19a6f17c81,32.43
14d68c5b215a31950340dc9cb3f73efe,f6f80187601754d61deb547e6d5b5a06,137.60
14e6e050a57912543937e93051cc7b2c,d006bd8339ac9891923132af6408f557,68.63
154f3e62bb635300cf9a1d6c4940636d,231033b8c1945ce24e11e3db60faf48e,366.51
15ade2c7daaa01c998220a2035dd43dd,9d9e0a32046baab34af9079307a57062,150.37
15bed8e2fec7fdbadb186b57c46c92f2,f3f0e613e0bdb9c7cee75504f0f90679,138.28
15d086bbbae9b9e4b50c916c919479ed,fa07ada3f850284255c79f6c93490991,73.49
15dbd4fa73037a8e8a6c619e4cffd46c,0f5cbabecf09e4453086b1db91138cb8,919.38
15fb9c745e91eff5482a9af2a5fad0e6,3c14bd3e2287a1b895bc9af622d3f79a,137.38
1613193aa6cbc8820d6b5c12536722a0,61cc0e28471e6851f580dbdcb60854e3,231.99
164f61f77f7f2a8c90a1e382606d53ba,7b97118bf4df712989568f4b46c0fe88,34.99
169f6274660e528484fd239aa7d27097,4cd756c714ca569c2450c24782004147,124.69
16c24987724018f73b746aacfbb5f8e8,ffdc2af7160aed3bad21cbc8ec68c0c5,180.45
16cb3a72f04e248a1244b076ce0d9bb7,ff9c535af2f9325df8f3c81f30f60b8b,224.77
16dda44df2095f93a8e1390b77c2c048,21b4986e79d2c4215a20b1d560b9c51a,33.16
16e38caa92e342c7780f68832f832d4d,d29935fdaf4a76f34653da3def4f2a24,243.36
16e62e9da7d33d61b6f26ccf68bc962c,becd44b937217776c659d9465b22808d,415.93
174fb39de9de15c80ea4076ba0cb6c83,cf6d28f68cf26d4e77f3482f0c452d70,93.91
175455df986fe6b05091b1c9506897dd,c2a29d0111d9af12100ef59be89f5a2c,37.11
1767c122a3ee029a66f97b74a2538d2e,d01dc54fcf3bf7bf2fee5926f43e0516,119.84
1790eea0b567cf50911c057cf20f90f9,52142aa69d8d0e1247ab0cada0f76023,224.90
17ab3523ccdc39226b04bbdd9bbceaad,5c16ae152bd6d026801d16d806b3eaf7,30.10
17c2ee64306efa76f1389315a974eeba,79c102ed4db4e20845856cd68660f8f6,91.18
186d50e82bb60fc547f3dbf7aa6f6f8a,ff0a44202beb5310644a0ea439973f4d,53.37
1887b26eba419ce20f6fe34a6f88e80a,23fe51c9d4d1b1cef50c57b3c0babf5e,231.45
18905a8655f8255bf50d2eeadce2641e,1aed7bcb3469dbda3ebc61b12938a4ba,30.53
18bb4acb90913593d37049c601660009,591cb16ea1a6d8f7eebd0a349593bea2,197.27
18bf036204cea32b152a8e2a2f2bab40,75c1cc8ffdfa39cfba5b62056e1c0f56,147.59
18d686f1bb1270182c646fe337459d79,bbf7be5b7db9baf4509ae4573c8570b4,57.59
1913cee0f26c9b117da013a2efd6374f,7089a41f6a02e9b5784c67fbec78e82a,49.79
191a0013ee3ec32e27da5f85cf028081,8fd044742f99625dc8f08f7d3e731fb5,154.38
193f92153e2d2dc57d0052176ef585c0,8a19afec74d4f1f9cb69fe402d98c3b6,104.76
19721d59a9764437477eff0730b48665,b1757da2a461d581e1a3b280ca181b7c,205.26
197edbaa61a8a349f382553fd2180ee1,42bb82a17b70bebcc6090d38d894ea3f,306.16
19e234aee52e37132b0b4fcfb8465f88,9801a1119c91032c99a15a846d4f5aa0,134.32
1a08b06cb8b9b557453b70b83fdc69cb,5b0403fc813ee1da7cd9a0816d205016,83.41
1a4cc55b483d875e3b8bbd64a1b31bba,1a3fcb72ec1f37b5385e08237a40409e,67.05
1a58f35be1cae85f27119089958d5c7a,91d77116484e151dafb5510b82c22eac,75.19
1a7ee01992a69255a005e9db8a96d898,6ba47b28c84367f0c27769d78f1c3adb,278.06
1a9a9700a3759028691f3af38138e3d8,6707f7d56127b258c3a93068d0f9394a,101.48
1ac4c8f4bb93ff8b5f87ff821298a59b,2680dc46f78c878b1276273e01432bac,70.90
1ac605c3c8e2ee53279c7b0bd52c6aec,4f86e2b6bb393847cfaca4bf4b1b82f6,177.02
1b00c4d80c81cdbc36487c96c6e92f07,6f392cfb40b84e0857b16c23c773aa31,112.92
1b462189eca41fdd61ad58561176b49c,65e5225058cf3dbaca1cdffb7c575dc1,88.01
1b5bd1070a7857f30e0856e204f30f25,e30b71f331d7484590d41e75507583fd,46.69
1b99333d39cf95f48be3864b2e1e88b3,01b2ab1c903b4ecd0442a3ce48d89caa,49.84
1b9ecfe83cdc259250e1a8aca174f0ad,6d6b50b66d79f80827b6d96751528d30,33.34
1c07c0999a3f88b8c1b95e9a07cf5564,b83d1e4c6e630ab8dd058360d47b4c17,114.91
1c35ac660d7ef6691b25d20df3d6eccb,68c85132eb3b96fbe6cbddc09a568d24,74.03
1c57302ee71281562fa44bc88283e3d1,601b800732110a9e3695e9c454bfa828,112.92
1c5998a66da200447c5cbb528969a95a,42791e4b0de64923954b7905a4d523c6,57.00
1c7c35deaf3a1639e247ce03babdfded,87edd217bd6fc063e3bcaded331967a7,37.83
1cb6cfd9e6306cfe607017391834999a,05aa1cdcd7c5f9e297b3b5d89ae5e1df,208.70
1cbc5d1981e34d5c950e9418aa02217d,f3875c080718c7e384875c4af4951afa,181.76
1cbcc355e275e5143ab1dbf260ca14f1,1110eb4465d18a9b7c632cfc80fb53ab,14.72
1cd4fb5e05e05b44a8a827fd5187095c,40b2c0070ab6f34ad350cbfb37d7a64b,208.48
1d067305b599c1e0dceb3864056ea527,0489975a325480c9e385e9f135bb13c3,170.43
1d0acbd3a21cb00b1cede4db748fa0b1,42e6dab95c5c9ff9067a6d954ccdcfbe,215.06
1d251ab94983c4adb11e4b168abb1439,230ab395e91b2421bd00ea45b60b23cb,238.41
1d52ba7197c7acebbb4f826f6585536f,c9c7fe860d602373a9e93f8bfe9d877a,286.09
1d554a2374156f36bdb7e0e6dbcad2d0,7c5e43a858e70710d676a6f70d4f02aa,274.55
1d5b194c01e762aa59a47ae8dca7199f,e5b2dea74bc86ced6b86f103ca99bcd9,235.13
1d6a2a632c284f1c4fd53baf9e705693,a06cdf060608a4a80705bf5860bc8f58,255.29
1d767ef13195f2cb3337b6b077e1f752,9deaacc2a9d6b105c1e27790708843b4,157.16
1da00355018ed3e0fdd548cf3ddada99,2c5c2fb51bbbcdcc297f3b37449627bb,80.10
1dab6cb14267214f76fe292d1a79014c,7e572970d84b6164550e059b22c1bca1,291.72
1e01369b33244af82c1b44d7359da3dc,0c11fa556f26997671eaeb09e029bc73,131.11
1e51b2b229678b37addbfeb359d0e3ab,b2de21eac1284b5492269771d68da739,171.30
1e7aff52cdbb2451ace09d0f848c3699,ddaff536587109b89777e0353215e150,154.19
1e8c81805b92ff169971231458670460,33b0d5c2438d9cd6426c6568dfbb908d,257.94
1e90a410c4be85320d64e5a0cbed9291,7861afc49adafbe05db500f9d1ab534a,44.00
1ed9fe02b5d745a3397a33415ecd5577,0603e61027d99341d08fa2c64fdf5915,28.98
1f0fb6f94c105ba0047b56143a01c3a9,a915c5f2ffdc3c2a11a35c426bc8de6e,37.84
1f3fcd02b6ab99b6b499dcd412076175,4f0986f70a792beba9dcbf15c32ecd87,154.76
1f6405caa14a2debb88594b0471ed340,5ca6f3218e411dcbb9c27ad61bdc3d1d,148.68
1f69e4870ffb8313df2fef3df0af2718,ff20530ce012df37828978c25f3dacac,415.83
1f7ef4e37ca10d4ed60f43c7cf81e181,cfeec5b515f027e2d4374a9ed829307d,40.00
203096f03d82e0dffbc41ebc2e2bcfb7,d2b091571da224a1b36412c18bc3bbfe,118.86
2042abeefae68e63a8aa30edd4b0eb48,a37a37235d7b3be3e2f95747ca589bda,162.04
2050ad559df86365b2d2a824640af4a1,d03d5c0d58cfeefd79f0b7af50bbfb87,238.08
20a6605d8265ca357d15eaf4f6710f63,f3b9b8b6d11fc7c446254660648ca292,105.28
20e0101b20700188cadb288126949685,48558a50a7ba1aab61891936d2ca7681,105.56
210d1686d116f7589a06e12974814bba,f9a448ce00c793bc273313654d4ac153,85.80
210e60465099814a1d2c7635e4065153,fc849c5fbc7e2b0c7cfebc138886c693,231.79
215235517f0e156724a0ac20bc1076a5,b4523e0afadc29b0607177c2234b3218,132.13
21c71f62d2554e1ad6c8ba9dc7af2c62,aa3d8c9eec8e52e90b117efe5e97a560,74.16
21f4a37ec131158f1615d0f186f190af,84b100e334843870e95ff29421ab66bd,212.88
21fc1ff2a7ed8b2ec6ff62ac18d7a1b7,08fe63b02e7e846c85b8a49b9fd540d9,71.64
22bd668810988f93e2c335459e72a312,314675b44a38443e4ba09ab0f462c8c7,76.63
22c8ac26992112755df2e1542f2d1cfd,840f60a1f70ae3558d61b38cc86e0d48,42.78
22d17396ac4c177e0ea83929cd4f845d,a8b396cd7edcd4340e02a07685084cd6,217.78
22ff7c206b68858435452298296c2fcb,5ad934ace4646e3dad70148a823eb138,50.86
232b75e8b6faa6ca2063184414e634a7,0a11cb0fb65032da800b780afcc1a1b7,180.95
234c056c50619f48da64f731c48242b4,44e460a655f7154ccd9faa4dbbbaf68a,75.71
2380ca3ffd1097862f0f1f9b8f7c566f,731723e171b17d3d3d478ea3a1f4151d,91.19
23af56e201b15091e86aebe6bde84b2b,2acc2e222c7d4a93c01b88d28b17a1b3,147.62
23b0f3febe2a61dfb83ff0ede848d53e,dca34bd8bd2a65a5344e000b1c730937,101.63
23f1f636dd6189253847462e5ea2e797,358fde222358cdce3408ac3fc3b1d1e0,65.38
23f553848a03aaab35bb3f9f87725125,c622b892a190735ef81c0087973fa16d,117.77
241a57ba96decfbe134f5c84f585f57f,b8426f2cfe27d43ae8077d218a3622ad,46.79
247d5afd3ec08a69d7ae743a6fcae022,f2ef4ea65c9d748b559c450074db04d4,63.28
248ff7b41bfa395f5ee828720889e664,754862f813b4662e840ff16a52db05f0,41.69
250fc7597b92f3bb967c2c0a6bd70e1b,dfadcb615c5579faa9613dde872fa694,68.72
258f2e5dd769d9314b349f5650005dcc,148ecba880f508ca2d5b6744b6a7b6c5,165.40
25b6b32773813a83fe535d412fa6e805,71cc75a603db03ef612d52f9f223e68f,107.95
25d47ee9a060a0359e8a10a858fc39a1,3271f9dc34c1d718be03cff03dec7acd,190.48
25ebb07a1069a75d3cb9baf0a94f22d0,d76dc2ed3d9f58905f39deea067fd40f,201.42
25f4376934e13d3508486352e11a5db0,12fd2740039676063a874b9567dfa651,82.33
263ba12390d0fbce329dd16da8cd20f8,0005aefbb696d34b3424dccd0a0e9fd0,147.33
2640506a4584f571430195e2fa215406,38f63d5e41d4edd85614e2297502aec8,590.08
265f4e28ef8cf69f8445e2951bbe7343,c572fd6cdd98e87ea2bc433b6da21078,64.74
267e5fff0e80197e6553c5596ed81dbd,e8f72a39e55da80935caccd9abb4d831,35.36
26cf5f2fef907ebc54269ab08ba4fc3b,aa680a3db54307a03f5ec70888d99ec1,22.28
26e7beff0239dc6ed3a8f2bb5972911c,6c5aeca0152670c75e44c9c67eb7c1f3,65.71
2711a938db643b3f0b62ee2c8a2784aa,29cb486c739f9774c8eb542e07b56cd2,59.10
2728209b1b0553533bce4afc52716b60,8e2e23cac1496c337274b16fb7d57886,383.98
275950acf4956dfc3d23514eb61f1d9b,b8c5e65ce798bc0c841638ea0960093b,80.51
27a78fdbe7b915a0596af3a5803a41cb,107d449d8a73c9dfd9673df8ea684348,246.42
27b47ff9a743a8a7404a2f8c1037dec6,826c02f105be443173bcffb209476da7,62.83
27dc63ff0d925a8edb761ba595e543ef,85e3bad84251738643dbfdc9baa3e535,98.81
27f9fff9f14236589804b62bce39f526,f3318c51c9a6779c89f2567475b4a6b9,140.61
2804019a383c2bf8db7dde416cf663d2,fd66171c97600151f735da73fd0aa018,204.18
2807d0e504d6d4894d41672727bc139f,72ae281627a6102d9b3718528b420f8a,17.28
287c56aa824d8d1ea40246ad12013f62,5232c22d7ed2b631db6b2cab74b2c5f2,83.05
288edb42bc749855816a5e66e39d342a,4ce13550ee2faa98b72b3c507e1144f5,115.13
28b2d19e3d604381f30089a68a4e0831,3d8cfa48830149a95028f6dc880e13eb,78.14
28fa410eec232354726af94904c6fa9b,229755021cdd010bc07d4f5b35c78ef6,100.57
2978901accabf6eef42711d8133a62f1,6248396b64eb57dc8522ecd345312daa,223.97
297a7adc75a9a48c518c7048426b9675,152d5eeccb9cbfd05ed8ab2395a14b66,444.54
2a142c0426781261c6ea8c07941a55a7,94e4969b72d31602e59dbb8d2c7c1d09,178.72
2a30390f1b957c7120f80795b9f97316,e1a66c81cd7d20ecf12f40679b70eab2,130.56
2b0ff3c2ec4265091bba2e1e5d9aa762,ac9fafb8efe7023c1126fc949eaabdc9,113.31
2b72a32a2c3e93fa260ca7655073886f,5265029daa29cc08d86b9f96cd99d03f,1255.43
2b8cfbbc8cc119621295c6a6028fa7da,f11a663853dc243e55733d1fb954a8e3,251.82
2ba4074f243f2ec78961779a7c89b1c3,3e5d28a6beee2449a50a07da9866d2ba,117.94
2ba9fa7ab61d7528fd77a35c436e7bff,42ebb2540882b272d9e0e452e2464e7e,26.84
2babe10ce6bcb68b1e3bd35e24424466,debcdbb31583da1dbb6560b95ee39b18,26.29
2c3a5e5f5bc3ae78ed5748461e62d47d,5f2bc926ec92aa65c33b70ed59e74175,69.73
2c9bc10b715272770d51948b929485f7,2ca9b081fd8cf85263e827dffd02446b,87.05
2cb414479754a8e1ed07eed0ccfc0778,a00cedaaa02a3875ce936ecf15c567b9,438.48
2ce1ad82022c1ba30c2079502ac725aa,7f2178c5d771e17f507d3c1637339298,130.56
2d5cdc856665603f1580e3586bde89a5,caecab08cac2be52d89f87462765b4f4,216.93
2d816b6a11ddd3843f307d1333321091,95303e4c9c23d67877e4b20afb04bfa8,26.68
2d8a0bc4abbb7bbb3a420f2219f02f93,4c80c9c4f15db841f85d24b515c68ba2,33.13
2d8f8f85abccae68275f423d878f2b7e,8ca53db6e60cffad03828535d1fcc1a2,78.09
2d9ea2efa410b1efd6bbd47d126819b6,3a3fc10a053a684ea7b581c82916e794,98.82
2dd08b72f1dfc49c74883302437e6f6d,94d64c9b674e29504cf012056f182c9f,112.71
2e1b28b55908e9904e59370fa0ecbb8e,e0c153dd9802d047fc86fbbc9da1a59b,129.46
2ed75ffbf396fcdc6341f17d1a16ef5d,7c5f8c2e42af586aa1b1cc8d6bc40732,88.37
2edfd6d1f0b4cd0db4bf37b1b224d855,241e78de29b3090cfa1b5d73a8130c72,141.15
2f246ee329fce6932458bc7a10625d2a,45f9053fc8b24a6d5afa05b6d1b330ab,41.69
2f4545bda1b1c794a9a35a3fbe4257ba,d436bce514752338004b26a232f21008,118.23
2f7201b5d9baf4deb546eefab3b7125a,215db0d9420c188518c58426fc946c9a,320.45
2f8b697ad1c74526e18a07acd7d7169b,eb19d6117ee958ab1e3e3a2d8b230083,198.56
2f92b812fd7c7df5b629833c484cdf1d,18f6ca10777417c932cf49e7fc9387ff,61.36
2fe72d522af94b1264d79a8e6e41f933,5dce0d6d2ad974afb75df4b6ae8e4ac8,118.03
2feb60b66471f9985b3f06df1f360f34,7e31ff5a549f128e99d5cf90f3b9a649,204.24
302e27012670f8e2db4418e6c619f54c,4221d4ffdad18996eb11c8a829d6a073,96.90
3030ecce41acdc5bf51484698b3d8fe7,c9f6f241518c8603c0c46f0817ba487e,157.21
305b0101ce8f8fd2d7b32f7480340018,06872c61a13a4d027504dd0c15d43b72,44.42
30f0086bfe1b046a524f8acf1d3eaa11,0b9a25915090ecc0db112277977fc2cb,113.67
31209eb386cfc93a1aeacf7d2da74f86,a7822dc752d3f4130c061c077d15d5e4,238.81
31426d292a5d34315a18ac11d6eef7eb,bf4fe999a2d7bc0465cbd817fac3bbee,92.57
31570df15e703d337b7b8a1d1ddcab6b,f94b42a1fbdacb6be65b3f64cd68ce5f,146.85
315ab79b5d15b5e9304d729579d36a42,04c70b7e1a619d16dbd79757e543cc59,34.86
